timestamp,open,high,low,close
1787217660000,4488.875,4492.785,4488.715,4491.925
1787217720000,4492.075,4492.075,4490.815,4491.085
1787217780000,4491.085,4491.345,4490.245,4490.435
1787217840000,4490.395,4490.755,4489.465,4489.655
1787217900000,4489.685,4490.495,4489.635,4489.945
1787217960000,4489.905,4489.985,4488.815,4488.835
1787218020000,4488.705,4489.525,4487.955,4489.225
1787218080000,4489.225,4489.435,4488.455,4488.935
1787218140000,4488.935,4490.595,4488.665,4489.745
1787218200000,4489.705,4489.745,4487.575,4489.405
1787218260000,4489.405,4490.445,4488.875,4489.045
1787218320000,4489.065,4489.915,4487.515,4489.125
1787218380000,4489.075,4489.375,4487.435,4487.675
1787218440000,4487.625,4487.725,4486.725,4487.365
1787218500000,4487.365,4487.875,4486.385,4486.535
1787218560000,4486.505,4488.255,4485.965,4487.475
1787218620000,4487.525,4487.525,4485.135,4485.745
1787218680000,4485.745,4485.945,4484.285,4484.565
1787218740000,4484.295,4486.195,4484.295,4486.025
1787218800000,4486.105,4487.625,4485.895,4486.725
1787218860000,4486.665,4487.615,4485.665,4486.265
1787218920000,4486.325,4489.215,4486.225,4488.715
1787218980000,4488.695,4490.175,4487.915,4490.115
1787219040000,4489.985,4490.125,4488.775,4489.025
1787219100000,4489.025,4489.025,4488.115,4488.675
1787219160000,4488.675,4488.675,4487.495,4487.535
1787219220000,4487.535,4488.315,4485.675,4485.975
1787219280000,4485.925,4486.505,4485.195,4486.245
1787219340000,4486.235,4486.355,4484.925,4485.305
1787219400000,4485.475,4486.045,4484.785,4485.145
1787219460000,4485.145,4485.365,4483.925,4485.055
1787219520000,4485.055,4485.405,4483.605,4485.045
1787219580000,4484.955,4485.165,4482.415,4482.825
1787219640000,4482.735,4483.725,4481.695,4483.695
1787219700000,4483.745,4483.755,4482.135,4482.395
1787219760000,4482.365,4482.535,4481.685,4482.345
1787219820000,4482.345,4483.355,4481.855,4483.175
1787219880000,4483.085,4484.625,4482.685,4484.105
1787219940000,4484.065,4484.085,4482.455,4482.485
1787220000000,4482.445,4482.655,4480.575,4482.655
1787220060000,4482.635,4482.715,4480.685,4482.175
1787220120000,4482.315,4483.165,4482.005,4482.935
1787220180000,4482.935,4485.525,4482.935,4485.045
